CMDLINE C:\Users\anton\AppData\Local\Programs\Python\Python310\python.exe .\held_karp_algorithm.py
MEM 35.664062 1668776041.2982
MEM 35.691406 1668776041.4074
MEM 35.714844 1668776041.5158
MEM 35.742188 1668776041.6260
MEM 35.765625 1668776041.7357
MEM 35.789062 1668776041.8432
MEM 35.812500 1668776041.9518
MEM 35.824219 1668776042.0606
MEM 35.847656 1668776042.1705
MEM 35.871094 1668776042.2790
MEM 35.894531 1668776042.3880
MEM 35.917969 1668776042.4975
MEM 35.992188 1668776042.6061
MEM 35.992188 1668776042.7143
MEM 35.992188 1668776042.8245
MEM 36.054688 1668776042.9327
MEM 36.054688 1668776043.0405
MEM 36.117188 1668776043.1514
MEM 36.117188 1668776043.2604
MEM 36.117188 1668776043.3715
MEM 36.179688 1668776043.4805
MEM 36.179688 1668776043.5896
MEM 36.187500 1668776043.6987
MEM 36.207031 1668776043.8072
MEM 36.226562 1668776043.9162
MEM 36.257812 1668776044.0248
MEM 36.277344 1668776044.1344
MEM 36.292969 1668776044.2427
MEM 36.316406 1668776044.3521
MEM 36.335938 1668776044.4607
MEM 36.347656 1668776044.5694
MEM 36.367188 1668776044.6774
MEM 36.390625 1668776044.7875
MEM 36.410156 1668776044.8975
MEM 36.425781 1668776045.0049
MEM 36.449219 1668776045.1145
MEM 36.476562 1668776045.2231
MEM 36.496094 1668776045.3310
MEM 36.511719 1668776045.4398
MEM 36.656250 1668776045.5480
MEM 36.683594 1668776045.6575
MEM 36.703125 1668776045.7669
MEM 36.722656 1668776045.8738
MEM 36.738281 1668776045.9820
MEM 36.757812 1668776046.0894
MEM 36.781250 1668776046.1980
MEM 36.808594 1668776046.3069
MEM 36.828125 1668776046.4148
MEM 36.859375 1668776046.5237
MEM 36.929688 1668776046.6321
MEM 36.929688 1668776046.7410
MEM 36.929688 1668776046.8495
MEM 36.992188 1668776046.9601
MEM 36.992188 1668776047.0680
MEM 36.992188 1668776047.1765
MEM 37.054688 1668776047.2856
MEM 37.054688 1668776047.3913
MEM 37.117188 1668776047.4999
MEM 37.117188 1668776047.6081
MEM 37.117188 1668776047.7161
MEM 37.121094 1668776047.8240
MEM 37.144531 1668776047.9329
MEM 37.164062 1668776048.0428
MEM 37.183594 1668776048.1521
MEM 37.210938 1668776048.2603
MEM 37.230469 1668776048.3701
MEM 37.250000 1668776048.4779
MEM 37.281250 1668776048.5864
MEM 37.300781 1668776048.6965
MEM 37.316406 1668776048.8061
MEM 37.343750 1668776048.9144
MEM 37.367188 1668776049.0224
MEM 37.394531 1668776049.1314
MEM 37.417969 1668776049.2406
MEM 37.437500 1668776049.3494
MEM 37.457031 1668776049.4588
MEM 37.484375 1668776049.5680
MEM 37.507812 1668776049.6766
MEM 37.531250 1668776049.7841
MEM 37.554688 1668776049.8948
MEM 37.574219 1668776050.0029
MEM 37.601562 1668776050.1116
MEM 37.621094 1668776050.2201
MEM 37.648438 1668776050.3283
MEM 37.675781 1668776050.4377
MEM 37.742188 1668776050.5458
MEM 37.742188 1668776050.6538
MEM 37.804688 1668776050.7637
MEM 37.804688 1668776050.8729
MEM 37.804688 1668776050.9823
MEM 37.867188 1668776051.0894
MEM 37.867188 1668776051.1975
MEM 37.929688 1668776051.3064
MEM 37.929688 1668776051.4154
MEM 37.929688 1668776051.5241
MEM 37.953125 1668776051.6335
MEM 37.980469 1668776051.7433
MEM 38.007812 1668776051.8522
MEM 38.027344 1668776051.9613
MEM 38.058594 1668776052.0701
MEM 38.082031 1668776052.1784
MEM 38.109375 1668776052.2872
MEM 38.128906 1668776052.3956
MEM 38.148438 1668776052.5043
MEM 38.167969 1668776052.6135
MEM 38.191406 1668776052.7220
MEM 38.218750 1668776052.8314
MEM 38.242188 1668776052.9393
MEM 38.261719 1668776053.0477
MEM 38.281250 1668776053.1561
MEM 38.300781 1668776053.2656
MEM 38.320312 1668776053.3745
MEM 38.339844 1668776053.4838
MEM 38.367188 1668776053.5926
MEM 38.386719 1668776053.7016
MEM 38.410156 1668776053.8113
MEM 38.429688 1668776053.9192
MEM 38.492188 1668776054.0289
MEM 38.492188 1668776054.1371
MEM 38.496094 1668776054.2453
MEM 38.515625 1668776054.3537
MEM 38.535156 1668776054.4621
MEM 38.617188 1668776054.5704
MEM 38.617188 1668776054.6799
MEM 38.617188 1668776054.7885
MEM 38.617188 1668776054.8976
MEM 38.632812 1668776055.0064
MEM 38.652344 1668776055.1149
MEM 38.671875 1668776055.2247
MEM 38.695312 1668776055.3334
MEM 38.714844 1668776055.4425
MEM 38.738281 1668776055.5512
MEM 38.765625 1668776055.6602
MEM 38.789062 1668776055.7689
MEM 38.804688 1668776055.8767
MEM 38.832031 1668776055.9855
MEM 38.851562 1668776056.0938
MEM 38.871094 1668776056.2024
MEM 38.890625 1668776056.3113
MEM 38.910156 1668776056.4206
MEM 38.929688 1668776056.5291
MEM 38.953125 1668776056.6380
MEM 38.972656 1668776056.7465
MEM 38.996094 1668776056.8567
MEM 39.015625 1668776056.9657
MEM 39.039062 1668776057.0740
MEM 39.117188 1668776057.1838
MEM 39.117188 1668776057.2926
MEM 39.117188 1668776057.4020
MEM 39.117188 1668776057.5112
MEM 39.179688 1668776057.6195
MEM 39.179688 1668776057.7268
MEM 39.179688 1668776057.8352
MEM 39.242188 1668776057.9438
MEM 39.242188 1668776058.0517
MEM 39.242188 1668776058.1605
MEM 39.257812 1668776058.2691
MEM 39.285156 1668776058.3769
MEM 39.300781 1668776058.4847
MEM 39.320312 1668776058.5941
MEM 39.343750 1668776058.7031
MEM 39.371094 1668776058.8122
MEM 39.390625 1668776058.9213
MEM 39.414062 1668776059.0299
MEM 39.433594 1668776059.1390
MEM 39.457031 1668776059.2460
MEM 39.476562 1668776059.3541
MEM 39.500000 1668776059.4630
MEM 39.519531 1668776059.5731
MEM 39.542969 1668776059.6821
MEM 39.562500 1668776059.7910
MEM 39.582031 1668776059.8999
MEM 39.601562 1668776060.0094
MEM 39.621094 1668776060.1171
MEM 39.644531 1668776060.2249
MEM 39.667969 1668776060.3336
MEM 39.691406 1668776060.4427
MEM 39.718750 1668776060.5524
MEM 39.742188 1668776060.6616
MEM 39.804688 1668776060.7708
MEM 39.804688 1668776060.8794
MEM 39.867188 1668776060.9883
MEM 39.867188 1668776061.0969
MEM 39.867188 1668776061.2054
MEM 39.917969 1668776061.3142
MEM 39.941406 1668776061.4239
MEM 39.964844 1668776061.5331
MEM 39.988281 1668776061.6428
MEM 40.011719 1668776061.7514
MEM 40.035156 1668776061.8602
MEM 40.058594 1668776061.9679
MEM 40.078125 1668776062.0778
MEM 40.101562 1668776062.1859
MEM 40.121094 1668776062.2949
MEM 40.140625 1668776062.4036
MEM 41.410156 1668776062.5126
MEM 41.429688 1668776062.6217
MEM 41.457031 1668776062.7311
MEM 41.476562 1668776062.8396
MEM 41.496094 1668776062.9487
MEM 41.515625 1668776063.0577
MEM 41.531250 1668776063.1674
MEM 41.554688 1668776063.2765
MEM 41.574219 1668776063.3851
MEM 41.593750 1668776063.4939
MEM 41.613281 1668776063.6029
MEM 41.632812 1668776063.7114
MEM 41.656250 1668776063.8197
MEM 41.718750 1668776063.9288
MEM 41.718750 1668776064.0376
MEM 41.781250 1668776064.1465
MEM 41.781250 1668776064.2556
MEM 41.781250 1668776064.3648
MEM 41.789062 1668776064.4684
MEM 41.816406 1668776064.5782
MEM 41.835938 1668776064.6875
MEM 41.855469 1668776064.7960
MEM 41.875000 1668776064.9047
MEM 41.894531 1668776065.0142
MEM 41.914062 1668776065.1220
MEM 41.941406 1668776065.2304
MEM 41.960938 1668776065.3388
MEM 41.984375 1668776065.4477
MEM 42.007812 1668776065.5567
MEM 42.031250 1668776065.6662
MEM 42.046875 1668776065.7744
MEM 42.070312 1668776065.8831
MEM 42.093750 1668776065.9913
MEM 42.113281 1668776066.0990
MEM 42.132812 1668776066.2073
MEM 42.156250 1668776066.3169
MEM 42.175781 1668776066.4245
MEM 42.199219 1668776066.5337
MEM 42.218750 1668776066.6435
MEM 42.238281 1668776066.7523
MEM 42.257812 1668776066.8610
MEM 42.277344 1668776066.9689
MEM 42.343750 1668776067.0775
MEM 42.343750 1668776067.1862
MEM 42.406250 1668776067.2941
MEM 42.406250 1668776067.4030
MEM 42.406250 1668776067.5122
MEM 42.468750 1668776067.6210
MEM 42.468750 1668776067.7299
MEM 42.468750 1668776067.8383
MEM 42.492188 1668776067.9462
MEM 42.511719 1668776068.0541
MEM 42.531250 1668776068.1627
MEM 42.550781 1668776068.2721
MEM 42.566406 1668776068.3804
MEM 42.585938 1668776068.4880
MEM 42.605469 1668776068.5970
MEM 42.625000 1668776068.7058
MEM 42.648438 1668776068.8155
MEM 42.667969 1668776068.9251
MEM 42.691406 1668776069.0337
MEM 42.710938 1668776069.1431
MEM 42.734375 1668776069.2519
MEM 42.753906 1668776069.3607
MEM 42.773438 1668776069.4697
MEM 42.796875 1668776069.5779
MEM 42.816406 1668776069.6872
MEM 42.839844 1668776069.7960
MEM 42.855469 1668776069.9034
MEM 42.878906 1668776070.0117
MEM 42.898438 1668776070.1204
MEM 42.917969 1668776070.2303
MEM 42.937500 1668776070.3392
MEM 42.960938 1668776070.4525
MEM 43.031250 1668776070.5615
MEM 43.031250 1668776070.6709
MEM 43.031250 1668776070.7807
MEM 43.093750 1668776070.8892
MEM 43.093750 1668776070.9971
MEM 43.093750 1668776071.1067
MEM 43.105469 1668776071.2159
MEM 43.128906 1668776071.3241
MEM 43.152344 1668776071.4339
MEM 43.171875 1668776071.5434
MEM 43.191406 1668776071.6514
MEM 43.210938 1668776071.7601
MEM 43.238281 1668776071.8688
MEM 43.257812 1668776071.9774
MEM 43.277344 1668776072.0867
MEM 43.296875 1668776072.1949
MEM 43.324219 1668776072.3041
MEM 43.347656 1668776072.4134
MEM 43.367188 1668776072.5206
MEM 43.390625 1668776072.6294
MEM 43.410156 1668776072.7388
MEM 43.433594 1668776072.8487
MEM 43.453125 1668776072.9571
MEM 43.484375 1668776073.0656
MEM 43.503906 1668776073.1738
MEM 43.531250 1668776073.2834
MEM 43.550781 1668776073.3921
MEM 43.574219 1668776073.5002
MEM 43.593750 1668776073.6098
MEM 43.656250 1668776073.7193
MEM 43.656250 1668776073.8277
MEM 43.656250 1668776073.9355
MEM 43.718750 1668776074.0461
MEM 43.718750 1668776074.1547
MEM 43.718750 1668776074.2636
MEM 43.781250 1668776074.3738
MEM 43.781250 1668776074.4846
MEM 43.781250 1668776074.5945
MEM 43.789062 1668776074.7035
MEM 43.808594 1668776074.8115
MEM 43.828125 1668776074.9214
MEM 43.843750 1668776075.0296
MEM 43.859375 1668776075.1375
MEM 43.875000 1668776075.2451
MEM 43.894531 1668776075.3535
MEM 43.914062 1668776075.4619
MEM 43.933594 1668776075.5708
MEM 43.953125 1668776075.6801
MEM 43.972656 1668776075.7895
MEM 43.988281 1668776075.8978
MEM 44.007812 1668776076.0064
MEM 44.031250 1668776076.1150
MEM 44.050781 1668776076.2243
MEM 44.070312 1668776076.3323
MEM 44.089844 1668776076.4417
MEM 44.109375 1668776076.5506
MEM 44.128906 1668776076.6584
MEM 44.156250 1668776076.7681
MEM 44.179688 1668776076.8765
MEM 44.199219 1668776076.9841
MEM 44.214844 1668776077.0930
MEM 44.281250 1668776077.2028
MEM 44.281250 1668776077.3126
MEM 44.281250 1668776077.4204
MEM 44.343750 1668776077.5294
MEM 44.343750 1668776077.6380
MEM 44.343750 1668776077.7472
MEM 44.343750 1668776077.8571
MEM 44.363281 1668776077.9658
MEM 44.386719 1668776078.0742
MEM 44.414062 1668776078.1824
MEM 44.433594 1668776078.2911
MEM 44.453125 1668776078.3914
MEM 44.468750 1668776078.4987
MEM 44.484375 1668776078.6052
MEM 44.500000 1668776078.7130
MEM 44.515625 1668776078.8203
MEM 44.539062 1668776078.9293
MEM 44.554688 1668776079.0377
MEM 44.578125 1668776079.1468
MEM 44.605469 1668776079.2557
MEM 44.621094 1668776079.3646
MEM 44.640625 1668776079.4741
MEM 44.660156 1668776079.5825
MEM 44.679688 1668776079.6923
MEM 44.703125 1668776079.8015
MEM 44.722656 1668776079.9120
MEM 44.746094 1668776080.0195
MEM 44.765625 1668776080.1280
MEM 44.789062 1668776080.2365
MEM 44.808594 1668776080.3449
MEM 44.828125 1668776080.4545
MEM 44.851562 1668776080.5629
MEM 44.871094 1668776080.6715
MEM 44.898438 1668776080.7795
MEM 44.968750 1668776080.8878
MEM 44.968750 1668776080.9967
MEM 44.968750 1668776081.1049
MEM 45.031250 1668776081.2145
MEM 45.031250 1668776081.3234
MEM 45.031250 1668776081.4321
MEM 45.039062 1668776081.5406
MEM 45.058594 1668776081.6487
MEM 45.078125 1668776081.7575
MEM 45.105469 1668776081.8670
MEM 45.125000 1668776081.9745
MEM 45.144531 1668776082.0827
MEM 45.167969 1668776082.1917
MEM 45.183594 1668776082.3003
MEM 45.203125 1668776082.4093
MEM 45.218750 1668776082.5175
MEM 45.234375 1668776082.6249
MEM 45.253906 1668776082.7343
MEM 45.273438 1668776082.8441
MEM 45.289062 1668776082.9518
MEM 45.304688 1668776083.0603
MEM 45.328125 1668776083.1712
MEM 45.351562 1668776083.2807
MEM 45.371094 1668776083.3899
MEM 45.390625 1668776083.4984
MEM 45.417969 1668776083.6079
MEM 45.437500 1668776083.7170
MEM 45.457031 1668776083.8263
MEM 45.476562 1668776083.9353
MEM 45.503906 1668776084.0437
MEM 45.523438 1668776084.1540
MEM 45.593750 1668776084.2635
MEM 45.593750 1668776084.3726
MEM 45.593750 1668776084.4807
MEM 45.656250 1668776084.5887
MEM 45.656250 1668776084.6979
MEM 45.656250 1668776084.8068
MEM 45.718750 1668776084.9154
MEM 45.718750 1668776085.0239
MEM 45.718750 1668776085.1322
MEM 45.734375 1668776085.2409
MEM 45.753906 1668776085.3494
MEM 45.773438 1668776085.4575
MEM 45.800781 1668776085.5666
MEM 45.820312 1668776085.6748
MEM 45.847656 1668776085.7836
MEM 45.867188 1668776085.8931
MEM 45.886719 1668776086.0023
MEM 45.906250 1668776086.1110
MEM 45.929688 1668776086.2190
MEM 45.945312 1668776086.3266
MEM 45.972656 1668776086.4358
MEM 45.992188 1668776086.5443
MEM 46.011719 1668776086.6531
MEM 46.031250 1668776086.7613
MEM 46.050781 1668776086.8694
MEM 46.074219 1668776086.9780
MEM 46.093750 1668776087.0870
MEM 46.121094 1668776087.1955
MEM 46.144531 1668776087.3041
MEM 46.218750 1668776087.4134
MEM 46.218750 1668776087.5210
MEM 46.218750 1668776087.6291
MEM 46.218750 1668776087.7382
MEM 46.281250 1668776087.8463
MEM 46.281250 1668776087.9544
MEM 46.343750 1668776088.0655
MEM 46.343750 1668776088.1737
MEM 46.343750 1668776088.2828
MEM 46.347656 1668776088.3925
MEM 46.367188 1668776088.5010
MEM 46.386719 1668776088.6103
MEM 46.410156 1668776088.7186
MEM 46.429688 1668776088.8268
MEM 46.449219 1668776088.9364
MEM 46.472656 1668776089.0443
MEM 46.500000 1668776089.1531
MEM 46.527344 1668776089.2617
MEM 46.550781 1668776089.3705
MEM 46.578125 1668776089.4790
MEM 46.597656 1668776089.5874
MEM 46.621094 1668776089.6960
MEM 46.644531 1668776089.8050
MEM 46.667969 1668776089.9148
MEM 46.683594 1668776090.0236
MEM 46.703125 1668776090.1321
MEM 46.722656 1668776090.2410
MEM 46.738281 1668776090.3503
MEM 46.765625 1668776090.4589
MEM 46.789062 1668776090.5670
MEM 46.808594 1668776090.6754
MEM 46.835938 1668776090.7848
MEM 46.906250 1668776090.8934
MEM 46.906250 1668776091.0031
MEM 46.906250 1668776091.1118
MEM 46.917969 1668776091.2203
MEM 46.917969 1668776091.3292
MEM 46.921875 1668776091.4375
MEM 46.941406 1668776091.5465
MEM 46.957031 1668776091.6559
MEM 46.972656 1668776091.7650
MEM 46.988281 1668776091.8749
MEM 47.003906 1668776091.9840
MEM 47.031250 1668776092.0925
MEM 47.046875 1668776092.2012
MEM 47.066406 1668776092.3096
MEM 47.085938 1668776092.4189
MEM 47.097656 1668776092.5280
MEM 47.117188 1668776092.6371
MEM 47.136719 1668776092.7464
MEM 47.156250 1668776092.8555
MEM 47.171875 1668776092.9645
MEM 47.187500 1668776093.0731
MEM 47.210938 1668776093.1821
MEM 47.226562 1668776093.2912
MEM 47.246094 1668776093.4003
MEM 47.265625 1668776093.5102
MEM 47.281250 1668776093.6197
MEM 47.300781 1668776093.7284
MEM 47.320312 1668776093.8372
MEM 47.335938 1668776093.9468
MEM 47.351562 1668776094.0557
MEM 47.417969 1668776094.1667
MEM 47.417969 1668776094.2758
MEM 47.417969 1668776094.3857
MEM 47.417969 1668776094.4936
MEM 47.480469 1668776094.6028
MEM 47.480469 1668776094.7099
MEM 47.480469 1668776094.8181
MEM 47.480469 1668776094.9276
MEM 47.488281 1668776095.0368
MEM 47.503906 1668776095.1454
MEM 47.523438 1668776095.2543
MEM 47.539062 1668776095.3631
MEM 47.554688 1668776095.4675
MEM 47.570312 1668776095.5768
MEM 47.589844 1668776095.6863
MEM 47.609375 1668776095.7954
MEM 47.632812 1668776095.9057
MEM 47.652344 1668776096.0150
MEM 47.667969 1668776096.1248
MEM 47.687500 1668776096.2332
MEM 47.707031 1668776096.3418
MEM 47.722656 1668776096.4503
MEM 47.742188 1668776096.5604
MEM 47.757812 1668776096.6695
MEM 47.773438 1668776096.7786
MEM 47.792969 1668776096.8877
MEM 47.808594 1668776096.9965
MEM 47.828125 1668776097.1058
MEM 47.847656 1668776097.2157
MEM 47.863281 1668776097.3242
MEM 47.878906 1668776097.4318
MEM 47.898438 1668776097.5415
MEM 47.914062 1668776097.6511
MEM 47.980469 1668776097.7598
MEM 47.980469 1668776097.8669
MEM 47.980469 1668776097.9776
MEM 47.980469 1668776098.0864
MEM 48.042969 1668776098.1957
MEM 48.042969 1668776098.3035
MEM 48.042969 1668776098.4144
MEM 48.046875 1668776098.5230
MEM 48.066406 1668776098.6316
MEM 48.082031 1668776098.7401
MEM 48.101562 1668776098.8498
MEM 48.113281 1668776098.9596
MEM 48.132812 1668776099.0680
MEM 48.148438 1668776099.1769
MEM 48.164062 1668776099.2872
MEM 48.187500 1668776099.3944
MEM 48.203125 1668776099.5026
MEM 48.222656 1668776099.6111
MEM 48.238281 1668776099.7206
MEM 50.757812 1668776099.8298
MEM 50.769531 1668776099.9404
MEM 50.785156 1668776100.0492
MEM 50.800781 1668776100.1601
MEM 50.820312 1668776100.2682
MEM 50.835938 1668776100.3775
MEM 50.851562 1668776100.4872
MEM 50.867188 1668776100.5952
MEM 50.882812 1668776100.7047
MEM 50.898438 1668776100.8147
MEM 50.910156 1668776100.9224
MEM 50.925781 1668776101.0295
MEM 50.949219 1668776101.1391
MEM 50.968750 1668776101.2493
MEM 51.042969 1668776101.3583
MEM 51.042969 1668776101.4669
MEM 51.042969 1668776101.5768
MEM 51.042969 1668776101.6858
MEM 51.105469 1668776101.7953
MEM 51.105469 1668776101.9060
MEM 51.105469 1668776102.0143
MEM 51.105469 1668776102.1229
MEM 51.125000 1668776102.2323
MEM 51.144531 1668776102.3415
MEM 51.156250 1668776102.4502
MEM 51.171875 1668776102.5610
MEM 51.195312 1668776102.6694
MEM 51.207031 1668776102.7800
MEM 51.226562 1668776102.8891
MEM 51.242188 1668776102.9991
MEM 51.257812 1668776103.1068
MEM 51.273438 1668776103.2156
MEM 51.289062 1668776103.3235
MEM 51.308594 1668776103.4322
MEM 51.324219 1668776103.5404
MEM 51.347656 1668776103.6482
MEM 51.367188 1668776103.7575
MEM 51.382812 1668776103.8660
MEM 51.402344 1668776103.9745
MEM 51.417969 1668776104.0833
MEM 51.437500 1668776104.1923
MEM 51.453125 1668776104.3020
MEM 51.468750 1668776104.4111
MEM 51.488281 1668776104.5191
MEM 51.507812 1668776104.6281
MEM 51.523438 1668776104.7371
MEM 51.539062 1668776104.8440
MEM 51.605469 1668776104.9536
MEM 51.605469 1668776105.0620
MEM 51.605469 1668776105.1708
MEM 51.667969 1668776105.2793
MEM 51.667969 1668776105.3879
MEM 51.667969 1668776105.4963
MEM 51.667969 1668776105.6041
MEM 51.679688 1668776105.7125
MEM 51.695312 1668776105.8227
MEM 51.714844 1668776105.9306
MEM 51.730469 1668776106.0394
MEM 51.750000 1668776106.1485
MEM 51.769531 1668776106.2579
MEM 51.785156 1668776106.3659
MEM 51.800781 1668776106.4740
MEM 51.820312 1668776106.5835
MEM 51.835938 1668776106.6935
MEM 51.859375 1668776106.8030
MEM 51.875000 1668776106.9118
MEM 51.894531 1668776107.0209
MEM 51.910156 1668776107.1288
MEM 51.925781 1668776107.2372
MEM 51.945312 1668776107.3443
MEM 51.960938 1668776107.4524
MEM 51.976562 1668776107.5616
MEM 51.996094 1668776107.6713
MEM 52.015625 1668776107.7805
MEM 52.031250 1668776107.8884
MEM 52.050781 1668776107.9982
MEM 52.074219 1668776108.1066
MEM 52.093750 1668776108.2155
MEM 52.167969 1668776108.3234
MEM 52.167969 1668776108.4318
MEM 52.167969 1668776108.5406
MEM 52.230469 1668776108.6508
MEM 52.230469 1668776108.7603
MEM 52.230469 1668776108.8698
MEM 52.230469 1668776108.9780
MEM 52.246094 1668776109.0866
MEM 52.265625 1668776109.1955
MEM 52.289062 1668776109.3046
MEM 52.308594 1668776109.4136
MEM 52.324219 1668776109.5220
MEM 52.343750 1668776109.6311
MEM 52.363281 1668776109.7395
MEM 52.378906 1668776109.8492
MEM 52.398438 1668776109.9581
MEM 52.417969 1668776110.0666
MEM 52.433594 1668776110.1756
MEM 52.457031 1668776110.2845
MEM 52.472656 1668776110.3927
MEM 52.488281 1668776110.5018
MEM 52.503906 1668776110.6098
MEM 52.523438 1668776110.7202
MEM 52.542969 1668776110.8275
MEM 52.554688 1668776110.9359
MEM 52.570312 1668776111.0449
MEM 52.589844 1668776111.1541
MEM 52.609375 1668776111.2626
MEM 52.628906 1668776111.3710
MEM 52.640625 1668776111.4806
MEM 52.656250 1668776111.5892
MEM 52.730469 1668776111.6983
MEM 52.730469 1668776111.8074
MEM 52.730469 1668776111.9153
MEM 52.730469 1668776112.0242
MEM 52.792969 1668776112.1331
MEM 52.792969 1668776112.2421
MEM 52.792969 1668776112.3509
MEM 52.796875 1668776112.4600
MEM 52.812500 1668776112.5681
MEM 52.824219 1668776112.6763
MEM 52.839844 1668776112.7853
MEM 52.859375 1668776112.8939
MEM 52.875000 1668776113.0021
MEM 52.890625 1668776113.1118
MEM 52.906250 1668776113.2216
MEM 52.925781 1668776113.3295
MEM 52.941406 1668776113.4383
MEM 52.960938 1668776113.5473
MEM 52.980469 1668776113.6556
MEM 53.000000 1668776113.7648
MEM 53.023438 1668776113.8746
MEM 53.042969 1668776113.9833
MEM 53.062500 1668776114.0924
MEM 53.082031 1668776114.2019
MEM 53.101562 1668776114.3102
MEM 53.113281 1668776114.4193
MEM 53.136719 1668776114.5281
MEM 53.156250 1668776114.6376
MEM 53.171875 1668776114.7471
MEM 53.191406 1668776114.8565
MEM 53.207031 1668776114.9648
MEM 53.226562 1668776115.0726
MEM 53.242188 1668776115.1810
MEM 53.261719 1668776115.2895
MEM 53.277344 1668776115.3981
MEM 53.292969 1668776115.5067
MEM 53.355469 1668776115.6155
MEM 53.355469 1668776115.7235
MEM 53.355469 1668776115.8319
MEM 53.367188 1668776115.9413
MEM 53.382812 1668776116.0501
MEM 53.402344 1668776116.1589
MEM 53.421875 1668776116.2672
MEM 53.437500 1668776116.3763
MEM 53.457031 1668776116.4839
MEM 53.472656 1668776116.5922
MEM 53.492188 1668776116.7011
MEM 53.511719 1668776116.8086
MEM 53.527344 1668776116.9166
MEM 53.542969 1668776117.0264
MEM 53.562500 1668776117.1357
MEM 53.578125 1668776117.2440
MEM 53.597656 1668776117.3525
MEM 53.617188 1668776117.4613
MEM 53.632812 1668776117.5706
MEM 53.648438 1668776117.6805
MEM 53.664062 1668776117.7897
MEM 53.679688 1668776117.8980
MEM 53.699219 1668776118.0055
MEM 53.714844 1668776118.1144
MEM 53.734375 1668776118.2221
MEM 53.746094 1668776118.3323
MEM 53.757812 1668776118.4414
MEM 53.773438 1668776118.5491
MEM 53.789062 1668776118.6584
MEM 53.855469 1668776118.7665
MEM 53.855469 1668776118.8762
MEM 53.855469 1668776118.9865
MEM 53.855469 1668776119.0956
MEM 53.917969 1668776119.2032
MEM 53.917969 1668776119.3123
MEM 53.917969 1668776119.4213
MEM 53.917969 1668776119.5314
MEM 53.925781 1668776119.6408
MEM 53.945312 1668776119.7502
MEM 53.964844 1668776119.8593
MEM 53.984375 1668776119.9677
